village,taluk,district,census_code,lat,lng,name_ta,place_type
Panaiyur,,Nagapattinam,,10.68278,79.69410,,hamlet
Panamedu,,Nagapattinam,,10.76243,79.78926,,hamlet
Panangadi,,Nagapattinam,,10.63471,79.66821,,village
Panankattur,,Nagapattinam,,10.88285,79.80748,,village
Pananthoppu,,Nagapattinam,,10.80072,79.76256,,hamlet
Pandarapuliyakudi,,Nagapattinam,,10.86813,79.69968,,village
Pandaravadai,,Nagapattinam,,10.87856,79.74366,,village
Pandaravadi,,Nagapattinam,,10.64852,79.69743,,hamlet
Pandicholamangalam,,Nagapattinam,,10.77967,79.75350,,hamlet
Pangal,,Nagapattinam,,10.64152,79.66070,,village
Pannatheru,,Nagapattinam,,10.56671,79.67323,,hamlet
Papakoil,,Nagapattinam,,10.74630,79.82225,பாப்பாக்கோயில்,village
Papakudy,,Nagapattinam,,10.80037,79.76950,,hamlet
Papavoor,,Nagapattinam,,10.74161,79.82106,பாப்பாவூர்,village
Paramanallur,,Nagapattinam,,10.91242,79.75507,,hamlet
Parambei,,Nagapattinam,,10.88421,79.72284,,hamlet
Paranginallur,,Nagapattinam,,10.77103,79.71943,,hamlet
Parapanur,,Nagapattinam,,10.69247,79.74585,,village
Paravai,,Nagapattinam,,10.70667,79.83490,பரவை,village
Pasukadaiveli,,Nagapattinam,,10.66506,79.72566,,hamlet
Pathapalur,,Nagapattinam,,10.92640,79.72125,,hamlet
Pattamangalam,,Nagapattinam,,10.74680,79.74181,,hamlet
Periaverkudi,,Nagapattinam,,10.73004,79.79092,,hamlet
Perithumbur,,Nagapattinam,,10.66915,79.81151,,village
Periyakarugudi,,Nagapattinam,,10.65049,79.69732,,hamlet
Periyakudakudy,,Nagapattinam,,10.74870,79.76351,,hamlet
Periyanariyangudi,,Nagapattinam,,10.74217,79.80944,,village
Periyanayaki,,Nagapattinam,,10.68872,79.84960,,hamlet
Periyar Nagar,,Nagapattinam,,10.67520,79.83975,,hamlet
Periyarnagar,,Nagapattinam,,10.76335,79.72047,,hamlet
Peruchathangudi,,Nagapattinam,,10.81837,79.74169,,hamlet
Perukadampanur,,Nagapattinam,,10.79331,79.79635,,village
Perumazhai,,Nagapattinam,,10.55194,79.74038,,village
Perunattanthopu,,Nagapattinam,,10.85369,79.71422,,hamlet
Perunthalakudi,,Nagapattinam,,10.71851,79.74250,,village
Pillaitheruvasal,,Nagapattinam,,10.77244,79.74927,,hamlet
Pillaiyar Koil Theru,,Nagapattinam,,10.73092,79.78601,,hamlet
Pillali,,Nagapattinam,,10.84662,79.69600,,hamlet
Pillur,,Nagapattinam,,10.67058,79.72136,,hamlet
Pinjanarkoil,,Nagapattinam,,10.72534,79.69438,,hamlet
Pirakkiramam,,Nagapattinam,,10.86743,79.77617,,village
Pitchamangalam,,Nagapattinam,,10.70200,79.70326,,village
Polagam,,Nagapattinam,,10.89907,79.71405,,hamlet
Ponnankannithidal,,Nagapattinam,,10.67077,79.76428,,hamlet
Ponveli,,Nagapattinam,,10.80424,79.82131,,hamlet
Poochitheru,,Nagapattinam,,10.63968,79.83572,,village
Poolankudi,,Nagapattinam,,10.78842,79.71918,,hamlet
Poomudi,,Nagapattinam,,10.80303,79.79622,,hamlet
Poondi,,Nagapattinam,,10.81625,79.64497,,village
Poosalangudy,,Nagapattinam,,10.84341,79.69785,,hamlet
Poovai,,Nagapattinam,,10.64816,79.84922,,hamlet
Porakudi,,Nagapattinam,,10.90583,79.70546,,village
Poravacheri,,Nagapattinam,,10.75724,79.80808,,hamlet
Porkalakudi,,Nagapattinam,,10.82550,79.74490,,hamlet
Pottiyandi,,Nagapattinam,,10.70743,79.67439,,hamlet
Prathabaramapuram,,Nagapattinam,,10.66620,79.84136,பிரதாபராமபுரம்,village
Puducheri,,Nagapattinam,,10.73454,79.77401,,hamlet
Pudupalli,,Nagapattinam,,10.57976,79.82880,,hamlet
Pulavanallur,,Nagapattinam,,10.84340,79.79523,,hamlet
Pulavanur,,Nagapattinam,,10.67898,79.75557,,hamlet
Pulithikollai,,Nagapattinam,,10.73916,79.75261,,hamlet
Pulithikudi,,Nagapattinam,,10.74370,79.74472,,hamlet
Puluganathapuram,,Nagapattinam,,10.92552,79.68568,,village
Pushpavanam,,Nagapattinam,,10.45312,79.86167,,hamlet
Puthagaram,,Nagapattinam,,10.88356,79.67242,,village
Putharmangalam,,Nagapattinam,,10.77424,79.73311,,hamlet
Puthiramedu,,Nagapattinam,,10.88344,79.73261,,hamlet
