village,taluk,district,census_code,lat,lng,name_ta,place_type
Iyenrediapatti,,Tiruchirappalli,,10.53796,78.32522,,village
J P Nagar,,Tiruchirappalli,,10.64905,78.48890,,hamlet
JJ Nagar,,Tiruchirappalli,,10.37377,78.33469,,hamlet
Jadamangalam,,Tiruchirappalli,,11.11244,78.38114,,village
Jambumadai,,Tiruchirappalli,,11.12804,78.39011,,village
Jambunathapuram,,Tiruchirappalli,,11.03960,78.50349,,village
Jangammarajapuram,,Tiruchirappalli,,10.87583,78.86686,,village
Javandinathapuram,,Tiruchirappalli,,10.85484,78.80154,,hamlet
Jayamkondam,,Tiruchirappalli,,11.02216,78.52748,,village
Jeeyapuram,,Tiruchirappalli,,10.87403,78.60649,ஜீயபுரம்,village
K Melakottam,,Tiruchirappalli,,10.99313,78.62036,,village
K Mettupatti,,Tiruchirappalli,,10.42339,78.36028,,hamlet
Kadappamarathupatti,,Tiruchirappalli,,10.62537,78.28416,,hamlet
Kadiampatti,,Tiruchirappalli,,10.44847,78.35898,,hamlet
Kadiyakuruchi,,Tiruchirappalli,,10.86834,78.61447,,village
Kadukkathurai,,Tiruchirappalli,,10.90040,78.66262,,village
Kadupatti,,Tiruchirappalli,,11.00163,78.25242,,hamlet
Kaduvetti,,Tiruchirappalli,,10.98956,78.24971,,village
Kaikatti,,Tiruchirappalli,,10.48399,78.46619,,hamlet
Kaikudi,,Tiruchirappalli,,10.85913,78.64454,,village
Kaippatti,,Tiruchirappalli,,11.10604,78.59312,,village
Kalapalayathanpatti,,Tiruchirappalli,,10.57330,78.39927,,village
Kalarpatti,,Tiruchirappalli,,10.50424,78.49234,,hamlet
Kalathil Vendrar Pettai,,Tiruchirappalli,,10.88859,78.93644,,village
Kalathurampatti,,Tiruchirappalli,,10.62690,78.33367,,village
Kalattupatti,,Tiruchirappalli,,10.65441,78.43190,,hamlet
Kalattuppatti,,Tiruchirappalli,,10.57873,78.35028,,hamlet
Kalattur,,Tiruchirappalli,,10.92183,78.97277,,hamlet
Kalavaipatti,,Tiruchirappalli,,10.95919,78.65633,,village
Kaliamman Kovilpatti,,Tiruchirappalli,,10.65808,78.29633,,hamlet
Kalingamudaiyampatti,,Tiruchirappalli,,11.14843,78.56212,,village
Kalingankadu,,Tiruchirappalli,,10.79480,78.61588,,hamlet
Kalingapatti,,Tiruchirappalli,,10.68273,78.51600,,hamlet
Kalingapatty,,Tiruchirappalli,,10.54998,78.36853,,hamlet
Kalingappatti,,Tiruchirappalli,,10.72296,78.61419,,hamlet
Kaliyampatti,,Tiruchirappalli,,11.08977,78.57886,,village
Kaliyapalayam,,Tiruchirappalli,,10.92230,78.50970,,village
Kalkarai,,Tiruchirappalli,,11.05642,78.95102,,village
Kalkothampatti,,Tiruchirappalli,,10.61695,78.33339,,hamlet
Kalkothanur,,Tiruchirappalli,,10.56820,78.32110,,hamlet
Kalladippatti,,Tiruchirappalli,,11.05203,78.56954,,village
Kallagam,,Tiruchirappalli,,11.02713,79.00005,கல்லகம்,village
Kallakavundanpatti,,Tiruchirappalli,,10.58487,78.34949,,hamlet
Kallakkampatti,,Tiruchirappalli,,10.41172,78.36848,,village
Kallakkudi,,Tiruchirappalli,,10.97684,78.95132,கல்லக்குடி,village
Kallampatti,,Tiruchirappalli,,10.46872,78.26982,,hamlet
Kallanguttur,,Tiruchirappalli,,11.21787,78.46333,,village
Kalligudi,,Tiruchirappalli,,10.88730,78.92964,,village
Kallikadu,,Tiruchirappalli,,10.67498,78.47756,,hamlet
Kallikattupatti,,Tiruchirappalli,,10.50306,78.24486,,hamlet
Kallikkudi,,Tiruchirappalli,,11.10547,78.51493,,village
Kallikudi,,Tiruchirappalli,,10.77054,78.62723,கள்ளிக்குடி,village
Kallipatti Vadakku,,Tiruchirappalli,,10.62365,78.46320,,hamlet
Kallippatti,,Tiruchirappalli,,11.05495,78.29983,,hamlet
Kallupatti,,Tiruchirappalli,,10.42974,78.43368,,village
Kallupatty,,Tiruchirappalli,,10.98757,78.39208,,village
Kalluppatti,,Tiruchirappalli,,11.06336,78.29280,,hamlet
Kallur,,Tiruchirappalli,,10.91199,78.57307,,village
Kallurpatti,,Tiruchirappalli,,11.01492,78.25319,,village
Kalluteru,,Tiruchirappalli,,10.70979,78.57721,,hamlet
Kalpalaiyam,,Tiruchirappalli,,10.96609,78.77605,,village
Kalpalayam,,Tiruchirappalli,,10.96604,78.77601,,village
Kalpara,,Tiruchirappalli,,11.09189,78.36799,,hamlet
Kalpattichatiram,,Tiruchirappalli,,10.51357,78.21959,,hamlet
Kalpatty,,Tiruchirappalli,,10.51436,78.21412,,hamlet
Kamakshipuram,,Tiruchirappalli,,11.18088,78.53002,,village
Kamalapuram,,Tiruchirappalli,,11.06822,78.29837,,hamlet
